_id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
673ec4558fe596bfedd76b9b,26.0,female,High School,38208.0,3,RENT,3000.0,MEDICAL,13.36,0.08,4.0,634,No,1
673ec4558fe596bfedd78a33,23.0,female,High School,81467.0,5,MORTGAGE,5525.0,EDUCATION,6.99,0.07,4.0,690,Yes,0
673ec4558fe596bfedd76221,24.0,female,Master,265066.0,4,MORTGAGE,25000.0,EDUCATION,11.58,0.09,2.0,665,Yes,0
673ec4568fe596bfedd7c0ad,27.0,male,Bachelor,87737.0,5,MORTGAGE,6500.0,MEDICAL,6.03,0.07,5.0,578,Yes,0
673ec4568fe596bfedd7a3ee,23.0,female,Master,72978.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,7.9,0.21,3.0,650,No,0
673ec4558fe596bfedd77332,22.0,female,Master,50188.0,0,MORTGAGE,6400.0,VENTURE,9.99,0.13,4.0,641,No,0
673ec4558fe596bfedd77002,22.0,female,High School,21470.0,0,RENT,4000.0,DEBTCONSOLIDATION,14.27,0.19,4.0,597,No,1
673ec4568fe596bfedd7f02d,27.0,male,High School,38402.0,5,MORTGAGE,12011.0,DEBTCONSOLIDATION,12.72,0.31,7.0,586,Yes,0
673ec4558fe596bfedd778f0,24.0,male,High School,63474.0,2,RENT,5600.0,MEDICAL,7.29,0.09,2.0,644,Yes,0
673ec4568fe596bfedd7cea8,30.0,male,Master,27054.0,6,RENT,1500.0,DEBTCONSOLIDATION,11.71,0.06,8.0,627,No,1
673ec4568fe596bfedd7e4c6,24.0,male,High School,58369.0,2,OWN,1600.0,HOMEIMPROVEMENT,13.65,0.03,4.0,553,Yes,0
673ec4568fe596bfedd8001c,34.0,female,Bachelor,65916.0,9,MORTGAGE,9000.0,DEBTCONSOLIDATION,10.57,0.14,9.0,704,No,0
673ec4558fe596bfedd7708a,25.0,male,Associate,39860.0,5,RENT,4000.0,MEDICAL,10.08,0.1,2.0,582,Yes,0
673ec4558fe596bfedd77296,23.0,male,Bachelor,48943.0,0,MORTGAGE,4000.0,EDUCATION,11.48,0.08,3.0,572,Yes,0
673ec4568fe596bfedd7f0d7,28.0,female,High School,64864.0,3,MORTGAGE,10750.0,VENTURE,12.21,0.17,5.0,680,Yes,0
673ec4568fe596bfedd7dabd,41.0,female,Master,68600.0,17,RENT,10000.0,VENTURE,9.99,0.15,17.0,677,No,0
673ec4568fe596bfedd81069,30.0,female,High School,66061.0,7,RENT,23873.0,PERSONAL,15.71,0.36,8.0,677,No,1
673ec4568fe596bfedd7dd9c,36.0,male,High School,148581.0,14,MORTGAGE,2500.0,DEBTCONSOLIDATION,14.91,0.02,14.0,581,No,1
673ec4568fe596bfedd7d96e,39.0,male,High School,74362.0,15,MORTGAGE,14000.0,VENTURE,16.29,0.19,17.0,568,Yes,0
673ec4568fe596bfedd7b159,31.0,male,Bachelor,21336.0,6,RENT,4575.0,VENTURE,11.48,0.21,7.0,688,No,1
673ec4558fe596bfedd76eb6,26.0,female,Bachelor,44034.0,2,MORTGAGE,10000.0,PERSONAL,9.88,0.23,3.0,640,No,0
673ec4568fe596bfedd79c74,23.0,male,Master,130735.0,2,MORTGAGE,18000.0,HOMEIMPROVEMENT,11.26,0.14,2.0,612,No,1
673ec4568fe596bfedd7a172,24.0,female,High School,169984.0,3,OWN,10000.0,EDUCATION,7.49,0.06,2.0,590,Yes,0
673ec4568fe596bfedd7b7e5,29.0,female,Associate,63715.0,4,OWN,1000.0,VENTURE,13.23,0.02,8.0,590,No,0
673ec4568fe596bfedd7e607,24.0,female,Master,66965.0,4,MORTGAGE,10000.0,EDUCATION,10.41,0.15,4.0,635,No,0
673ec4568fe596bfedd7f934,31.0,female,Master,61352.0,6,MORTGAGE,10500.0,VENTURE,6.45,0.17,8.0,666,No,0
673ec4568fe596bfedd79f12,23.0,male,High School,193053.0,3,MORTGAGE,15000.0,DEBTCONSOLIDATION,7.91,0.08,4.0,649,Yes,0
673ec4558fe596bfedd7644c,24.0,male,High School,26216.0,0,OWN,10000.0,VENTURE,10.59,0.38,4.0,586,Yes,0
673ec4568fe596bfedd807c7,24.0,female,Master,64741.0,2,RENT,17502.0,MEDICAL,6.55,0.27,3.0,644,No,1
673ec4568fe596bfedd7b4e0,31.0,female,Associate,37087.0,6,RENT,5500.0,HOMEIMPROVEMENT,15.21,0.15,7.0,661,No,1
673ec4568fe596bfedd7c20f,29.0,male,Associate,90873.0,5,OWN,12000.0,HOMEIMPROVEMENT,7.51,0.13,5.0,649,No,0
673ec4568fe596bfedd7b647,30.0,female,Bachelor,56285.0,5,RENT,6000.0,MEDICAL,6.99,0.11,5.0,617,Yes,0
673ec4568fe596bfedd7dc49,37.0,male,Bachelor,111548.0,13,OWN,12000.0,MEDICAL,11.14,0.11,14.0,691,No,0
673ec4558fe596bfedd77e40,23.0,male,Master,63492.0,0,MORTGAGE,4750.0,VENTURE,13.35,0.07,4.0,610,Yes,0
673ec4568fe596bfedd7aca7,32.0,female,Doctorate,37705.0,13,MORTGAGE,2400.0,EDUCATION,13.8,0.06,7.0,664,No,0
673ec4568fe596bfedd805d6,25.0,female,Bachelor,91086.0,1,MORTGAGE,7000.0,PERSONAL,10.77,0.08,4.0,619,Yes,0
673ec4568fe596bfedd7eb37,47.0,male,Doctorate,49018.0,21,RENT,3600.0,EDUCATION,7.95,0.07,18.0,727,No,0
673ec4568fe596bfedd7d463,49.0,female,Bachelor,85030.0,25,RENT,17000.0,EDUCATION,11.71,0.2,16.0,693,Yes,0
673ec4558fe596bfedd79502,26.0,male,Associate,135842.0,2,RENT,12000.0,EDUCATION,13.49,0.09,4.0,557,Yes,0
673ec4568fe596bfedd7bc90,29.0,male,Bachelor,34535.0,4,RENT,5000.0,MEDICAL,17.51,0.14,7.0,632,No,1
673ec4568fe596bfedd7c02f,29.0,male,High School,85080.0,7,MORTGAGE,6500.0,DEBTCONSOLIDATION,7.88,0.08,9.0,597,Yes,0
673ec4568fe596bfedd7c2cf,27.0,female,Associate,47666.0,6,RENT,11100.0,DEBTCONSOLIDATION,11.01,0.23,9.0,605,No,1
673ec4568fe596bfedd7c6e2,28.0,female,Bachelor,58745.0,7,RENT,12500.0,PERSONAL,15.95,0.21,7.0,691,Yes,0
673ec4568fe596bfedd7e935,26.0,male,High School,126799.0,4,MORTGAGE,25000.0,EDUCATION,11.57,0.2,4.0,653,Yes,0
673ec4568fe596bfedd7f094,26.0,female,Associate,42681.0,2,RENT,2000.0,VENTURE,10.46,0.05,3.0,647,No,0
673ec4568fe596bfedd7a8f3,34.0,male,Master,55599.0,11,RENT,23500.0,PERSONAL,11.36,0.42,9.0,723,No,1
673ec4568fe596bfedd802d7,29.0,female,High School,121138.0,5,MORTGAGE,8000.0,EDUCATION,13.6,0.07,7.0,689,Yes,0
673ec4558fe596bfedd78149,21.0,female,High School,67335.0,0,MORTGAGE,3200.0,EDUCATION,6.62,0.05,4.0,671,Yes,0
673ec4568fe596bfedd7d005,29.0,male,Associate,61046.0,9,OWN,9725.0,VENTURE,12.12,0.16,7.0,664,Yes,0
673ec4568fe596bfedd8109f,36.0,male,Bachelor,54816.0,14,RENT,4000.0,EDUCATION,12.42,0.07,13.0,720,No,1
673ec4558fe596bfedd77c5b,23.0,male,Associate,85205.0,0,RENT,6000.0,EDUCATION,11.49,0.07,4.0,702,Yes,0
673ec4568fe596bfedd7eccc,25.0,male,High School,88857.0,0,RENT,14000.0,PERSONAL,13.03,0.16,3.0,657,No,0
673ec4568fe596bfedd7ea6c,39.0,male,Bachelor,91327.0,18,MORTGAGE,7500.0,PERSONAL,12.06,0.08,15.0,646,Yes,0
673ec4558fe596bfedd77492,22.0,male,Associate,44216.0,1,RENT,5000.0,MEDICAL,13.48,0.11,3.0,656,No,0
673ec4568fe596bfedd7ae66,28.0,female,Associate,40318.0,4,RENT,3200.0,VENTURE,14.42,0.08,6.0,581,No,1
673ec4558fe596bfedd78266,23.0,male,Associate,76221.0,1,RENT,7500.0,HOMEIMPROVEMENT,11.97,0.1,4.0,579,No,1
673ec4568fe596bfedd80671,22.0,male,Bachelor,22704.0,0,RENT,3000.0,DEBTCONSOLIDATION,10.96,0.13,2.0,522,No,1
673ec4558fe596bfedd76dad,23.0,male,Associate,49062.0,3,RENT,3400.0,VENTURE,6.92,0.07,3.0,526,Yes,0
673ec4568fe596bfedd7e7f7,26.0,male,Bachelor,68636.0,2,RENT,12000.0,DEBTCONSOLIDATION,10.88,0.17,6.0,586,Yes,0
673ec4558fe596bfedd77588,23.0,female,Bachelor,53746.0,1,MORTGAGE,7000.0,EDUCATION,7.49,0.13,4.0,594,Yes,0
673ec4568fe596bfedd7ea96,28.0,female,Associate,108883.0,5,RENT,10000.0,VENTURE,8.98,0.09,10.0,637,Yes,0
673ec4568fe596bfedd800d7,25.0,female,Associate,104174.0,1,MORTGAGE,10000.0,EDUCATION,12.98,0.1,4.0,539,Yes,0
673ec4568fe596bfedd7a9bc,28.0,female,Bachelor,118758.0,6,RENT,20000.0,HOMEIMPROVEMENT,14.96,0.17,6.0,663,No,1
673ec4568fe596bfedd7e34a,22.0,male,Associate,43039.0,0,RENT,3000.0,VENTURE,10.31,0.07,2.0,598,Yes,0
673ec4558fe596bfedd76797,25.0,male,Bachelor,33944.0,0,MORTGAGE,11500.0,HOMEIMPROVEMENT,6.03,0.34,4.0,637,No,1
673ec4568fe596bfedd7c6b1,34.0,female,High School,43011.0,14,OWN,3000.0,VENTURE,10.62,0.07,8.0,636,No,0
673ec4568fe596bfedd8092e,24.0,male,Bachelor,24515.0,4,RENT,6234.0,PERSONAL,9.39,0.25,4.0,640,No,1
673ec4568fe596bfedd7cd3d,30.0,male,High School,166680.0,10,MORTGAGE,10000.0,HOMEIMPROVEMENT,10.99,0.06,10.0,619,No,1
673ec4568fe596bfedd7b554,27.0,female,Master,39307.0,5,RENT,5800.0,DEBTCONSOLIDATION,7.49,0.15,5.0,623,Yes,0
673ec4558fe596bfedd793ff,22.0,male,Bachelor,75047.0,1,MORTGAGE,6000.0,MEDICAL,14.74,0.08,2.0,553,No,1
673ec4558fe596bfedd7901b,22.0,male,Associate,93687.0,0,MORTGAGE,5875.0,MEDICAL,6.17,0.06,3.0,636,No,0
673ec4568fe596bfedd7e5d5,22.0,female,Master,49435.0,0,RENT,4000.0,PERSONAL,11.56,0.08,4.0,587,Yes,0
673ec4568fe596bfedd7b2d7,33.0,male,High School,52639.0,7,MORTGAGE,10000.0,HOMEIMPROVEMENT,13.35,0.19,10.0,632,Yes,0
673ec4558fe596bfedd76a49,22.0,male,High School,73083.0,1,RENT,13200.0,PERSONAL,8.49,0.18,3.0,537,Yes,0
673ec4568fe596bfedd806af,31.0,male,Associate,54802.0,12,RENT,5000.0,MEDICAL,11.36,0.09,10.0,650,No,1
673ec4558fe596bfedd77270,24.0,male,High School,89096.0,3,RENT,4600.0,MEDICAL,9.99,0.05,2.0,656,Yes,0
673ec4568fe596bfedd7b576,28.0,female,Bachelor,51420.0,6,MORTGAGE,4000.0,MEDICAL,9.25,0.08,10.0,625,No,1
673ec4568fe596bfedd7e756,23.0,female,Associate,60904.0,0,RENT,8000.0,EDUCATION,11.74,0.13,4.0,653,Yes,0
673ec4568fe596bfedd7cc5c,31.0,male,Associate,146206.0,11,MORTGAGE,12000.0,VENTURE,16.29,0.08,6.0,612,No,1
673ec4558fe596bfedd768c1,23.0,male,Master,114950.0,0,RENT,15000.0,EDUCATION,9.88,0.13,4.0,511,Yes,0
673ec4558fe596bfedd78766,26.0,male,Associate,76553.0,4,MORTGAGE,4200.0,HOMEIMPROVEMENT,5.99,0.05,3.0,560,Yes,0
673ec4568fe596bfedd7d9cc,38.0,male,High School,78769.0,18,MORTGAGE,10000.0,MEDICAL,13.49,0.13,12.0,630,Yes,0
673ec4558fe596bfedd77375,24.0,male,Associate,120913.0,1,RENT,10000.0,PERSONAL,7.51,0.08,3.0,622,No,0
673ec4558fe596bfedd7721a,22.0,female,Bachelor,49316.0,0,RENT,4500.0,EDUCATION,13.43,0.09,4.0,649,No,0
673ec4568fe596bfedd7ca43,27.0,male,Bachelor,136812.0,4,MORTGAGE,15000.0,VENTURE,8.94,0.11,8.0,682,Yes,0
673ec4568fe596bfedd7a5cc,22.0,female,High School,85072.0,0,MORTGAGE,14400.0,VENTURE,11.71,0.17,4.0,650,Yes,0
673ec4558fe596bfedd76ca8,24.0,male,High School,43196.0,2,MORTGAGE,8000.0,HOMEIMPROVEMENT,11.71,0.19,2.0,585,Yes,0
673ec4568fe596bfedd7f6ca,30.0,female,Bachelor,64598.0,2,RENT,9000.0,VENTURE,6.27,0.14,6.0,601,No,0
673ec4568fe596bfedd7a142,25.0,male,Associate,108757.0,0,RENT,10000.0,EDUCATION,12.42,0.09,4.0,633,Yes,0
673ec4558fe596bfedd78907,25.0,male,Bachelor,56100.0,4,RENT,9500.0,MEDICAL,11.01,0.17,3.0,644,Yes,0
673ec4568fe596bfedd7acef,30.0,female,Associate,49021.0,8,RENT,2500.0,VENTURE,5.79,0.05,10.0,614,Yes,0
673ec4568fe596bfedd7bf78,31.0,female,High School,36022.0,4,RENT,10000.0,MEDICAL,13.87,0.28,6.0,559,No,1
673ec4568fe596bfedd7aebb,27.0,male,Associate,38595.0,5,RENT,3500.0,MEDICAL,11.71,0.09,8.0,643,Yes,0
673ec4558fe596bfedd78ba4,25.0,female,Master,84980.0,1,MORTGAGE,8000.0,MEDICAL,6.99,0.09,4.0,669,No,0
673ec4568fe596bfedd7add8,32.0,male,High School,57332.0,11,RENT,12000.0,HOMEIMPROVEMENT,12.53,0.21,5.0,675,No,1
673ec4558fe596bfedd7795a,24.0,female,Master,73334.0,0,RENT,5850.0,VENTURE,7.49,0.08,3.0,693,No,0
673ec4558fe596bfedd796f8,23.0,female,Master,114581.0,0,MORTGAGE,4500.0,DEBTCONSOLIDATION,6.92,0.04,3.0,692,No,0
673ec4568fe596bfedd7abd2,29.0,male,Bachelor,241014.0,4,RENT,15000.0,DEBTCONSOLIDATION,10.37,0.06,5.0,639,Yes,0
673ec4568fe596bfedd7f7be,29.0,female,Doctorate,108732.0,3,RENT,7200.0,PERSONAL,7.14,0.07,6.0,691,Yes,0
673ec4568fe596bfedd7c77e,30.0,male,Bachelor,116255.0,10,MORTGAGE,7000.0,EDUCATION,6.03,0.06,10.0,674,Yes,0
673ec4568fe596bfedd7daf7,41.0,female,Associate,84494.0,16,RENT,10000.0,HOMEIMPROVEMENT,7.88,0.12,13.0,649,Yes,0
673ec4568fe596bfedd7a3ac,24.0,male,Bachelor,49383.0,1,MORTGAGE,4000.0,MEDICAL,7.14,0.08,2.0,616,No,0
673ec4568fe596bfedd80b72,25.0,female,Associate,43536.0,5,RENT,6377.0,PERSONAL,15.4,0.15,4.0,614,No,1
673ec4568fe596bfedd7f334,30.0,male,Bachelor,103003.0,5,MORTGAGE,12637.0,PERSONAL,8.97,0.12,7.0,543,Yes,0
673ec4568fe596bfedd7f99d,25.0,male,Associate,144874.0,5,MORTGAGE,10000.0,MEDICAL,8.8,0.07,2.0,648,Yes,0
673ec4558fe596bfedd77e83,22.0,female,Bachelor,51398.0,0,RENT,6600.0,MEDICAL,16.89,0.13,3.0,608,No,1
673ec4568fe596bfedd7f10e,22.0,female,Bachelor,43246.0,3,OWN,3600.0,VENTURE,10.69,0.08,3.0,511,Yes,0
673ec4568fe596bfedd79f14,25.0,female,Associate,75462.0,2,RENT,15600.0,DEBTCONSOLIDATION,7.49,0.21,4.0,651,Yes,0
673ec4558fe596bfedd77ac8,22.0,male,High School,49002.0,2,RENT,6000.0,VENTURE,8.32,0.12,3.0,593,Yes,0
673ec4568fe596bfedd7fcd6,35.0,female,Associate,240656.0,13,MORTGAGE,14110.0,PERSONAL,8.49,0.06,13.0,635,No,0
673ec4568fe596bfedd7f4e8,42.0,female,Bachelor,85107.0,22,RENT,10000.0,EDUCATION,7.66,0.12,13.0,696,Yes,0
673ec4558fe596bfedd775d5,24.0,male,Bachelor,93948.0,0,RENT,9000.0,VENTURE,12.84,0.1,4.0,668,No,0
673ec4568fe596bfedd7fef1,33.0,female,Associate,51204.0,10,RENT,2000.0,MEDICAL,14.32,0.04,10.0,567,Yes,0
673ec4568fe596bfedd8020b,26.0,male,Bachelor,63376.0,7,RENT,4000.0,MEDICAL,10.45,0.06,5.0,683,Yes,0
673ec4558fe596bfedd77a61,23.0,male,Associate,59632.0,0,MORTGAGE,6000.0,VENTURE,7.88,0.1,4.0,674,Yes,0
673ec4568fe596bfedd7adfc,27.0,male,Bachelor,59877.0,5,RENT,3000.0,EDUCATION,11.71,0.05,8.0,665,No,1
673ec4558fe596bfedd775f7,25.0,female,Bachelor,54562.0,1,MORTGAGE,14125.0,VENTURE,12.99,0.26,2.0,677,Yes,0
673ec4558fe596bfedd76ec7,22.0,female,High School,44011.0,0,OWN,5000.0,EDUCATION,14.61,0.11,2.0,536,No,0
673ec4568fe596bfedd8114b,22.0,female,Associate,37116.0,1,RENT,13176.0,DEBTCONSOLIDATION,13.73,0.35,3.0,509,No,1
673ec4558fe596bfedd777fe,24.0,female,Bachelor,36991.0,2,RENT,5300.0,MEDICAL,15.28,0.14,3.0,640,No,1
673ec4568fe596bfedd7d399,39.0,female,Associate,241153.0,19,MORTGAGE,4800.0,PERSONAL,7.49,0.02,13.0,689,No,0
673ec4568fe596bfedd7caef,28.0,female,Doctorate,145271.0,3,MORTGAGE,14500.0,MEDICAL,5.42,0.1,8.0,680,No,0
673ec4568fe596bfedd7c6bd,30.0,male,Associate,111142.0,10,MORTGAGE,5000.0,VENTURE,11.01,0.04,10.0,711,Yes,0
673ec4558fe596bfedd785c8,21.0,male,Associate,30739.0,0,RENT,5000.0,EDUCATION,16.45,0.16,4.0,643,No,1
673ec4568fe596bfedd807ca,23.0,male,High School,89801.0,0,RENT,25000.0,MEDICAL,13.66,0.28,4.0,626,No,1
673ec4558fe596bfedd776e1,22.0,female,Bachelor,70478.0,0,RENT,5000.0,PERSONAL,13.85,0.07,2.0,593,No,0
673ec4568fe596bfedd7c50d,30.0,female,Bachelor,103108.0,9,MORTGAGE,6000.0,MEDICAL,5.42,0.06,8.0,680,No,0
673ec4568fe596bfedd7c1ef,27.0,male,Associate,82764.0,5,RENT,10000.0,DEBTCONSOLIDATION,11.01,0.12,5.0,598,No,0
673ec4568fe596bfedd7ceeb,31.0,female,High School,242210.0,6,MORTGAGE,15000.0,PERSONAL,11.12,0.06,5.0,639,No,0
673ec4558fe596bfedd79694,22.0,male,Bachelor,228727.0,0,RENT,12600.0,EDUCATION,6.92,0.06,4.0,604,No,0
673ec4568fe596bfedd7c6cb,33.0,male,Master,111671.0,13,MORTGAGE,12000.0,PERSONAL,5.79,0.11,5.0,690,Yes,0
673ec4568fe596bfedd80b0d,26.0,female,Bachelor,39626.0,5,RENT,8583.0,DEBTCONSOLIDATION,15.73,0.22,4.0,687,No,1
673ec4568fe596bfedd7e470,23.0,male,Bachelor,72675.0,0,MORTGAGE,7000.0,EDUCATION,6.79,0.1,3.0,682,No,0
673ec4568fe596bfedd7a059,21.0,male,High School,46782.0,0,OWN,12200.0,VENTURE,11.01,0.26,4.0,638,Yes,0
673ec4558fe596bfedd7753f,23.0,female,High School,56321.0,2,RENT,5000.0,VENTURE,7.14,0.09,4.0,681,Yes,0
673ec4558fe596bfedd78884,26.0,male,Master,79095.0,0,MORTGAGE,11500.0,HOMEIMPROVEMENT,7.49,0.15,4.0,657,Yes,0
673ec4558fe596bfedd78fe4,23.0,male,Associate,110340.0,0,RENT,10000.0,EDUCATION,10.2,0.09,2.0,620,Yes,0
673ec4558fe596bfedd78fbd,25.0,female,Master,92250.0,1,MORTGAGE,20000.0,PERSONAL,6.54,0.22,4.0,694,Yes,0
673ec4568fe596bfedd7e28e,25.0,male,Bachelor,94569.0,0,MORTGAGE,8000.0,VENTURE,6.62,0.08,3.0,702,No,0
673ec4558fe596bfedd77956,23.0,male,High School,60990.0,0,RENT,5825.0,MEDICAL,10.65,0.1,2.0,629,Yes,0
673ec4558fe596bfedd78402,23.0,male,Master,73236.0,2,OWN,20000.0,EDUCATION,7.49,0.27,3.0,661,No,0
673ec4568fe596bfedd7d592,39.0,male,Bachelor,48852.0,21,RENT,3300.0,MEDICAL,11.01,0.07,13.0,629,Yes,0
673ec4568fe596bfedd7a9a4,32.0,male,Bachelor,116057.0,12,RENT,20000.0,PERSONAL,14.42,0.17,9.0,736,Yes,0
673ec4568fe596bfedd7cc7e,33.0,male,High School,163131.0,15,OWN,17500.0,PERSONAL,11.83,0.11,8.0,654,No,0
673ec4568fe596bfedd7ba1b,28.0,male,Master,69203.0,8,MORTGAGE,9500.0,PERSONAL,7.51,0.14,5.0,691,Yes,0
673ec4568fe596bfedd7da30,39.0,male,Associate,37502.0,18,RENT,10000.0,MEDICAL,15.7,0.27,15.0,646,No,1
673ec4558fe596bfedd7823c,23.0,male,Associate,69804.0,2,MORTGAGE,17450.0,VENTURE,6.62,0.25,3.0,588,Yes,0
673ec4568fe596bfedd7b201,28.0,male,Associate,50741.0,8,OWN,13000.0,VENTURE,11.58,0.26,9.0,656,No,0
673ec4568fe596bfedd7da35,40.0,female,High School,39099.0,20,RENT,10000.0,MEDICAL,11.01,0.26,13.0,518,No,1
673ec4558fe596bfedd78e7e,22.0,female,Associate,76049.0,1,RENT,10000.0,EDUCATION,11.01,0.13,2.0,661,Yes,0
673ec4568fe596bfedd7d4ed,43.0,female,Associate,84085.0,25,RENT,2000.0,DEBTCONSOLIDATION,8.9,0.02,17.0,676,Yes,0
673ec4558fe596bfedd790fd,25.0,female,Bachelor,94576.0,2,RENT,11550.0,DEBTCONSOLIDATION,16.77,0.12,2.0,644,No,1
673ec4558fe596bfedd77476,25.0,female,High School,43837.0,2,MORTGAGE,13750.0,DEBTCONSOLIDATION,13.22,0.31,4.0,622,No,1
673ec4568fe596bfedd7a2f9,25.0,male,Bachelor,74774.0,2,MORTGAGE,5650.0,PERSONAL,7.66,0.08,2.0,688,No,0
673ec4568fe596bfedd804ae,25.0,female,High School,116238.0,6,MORTGAGE,4768.0,VENTURE,11.42,0.04,4.0,514,Yes,0
673ec4568fe596bfedd7ef70,35.0,male,Bachelor,26839.0,15,RENT,2500.0,VENTURE,14.35,0.09,7.0,653,No,0
673ec4568fe596bfedd807a7,47.0,male,Associate,54281.0,23,RENT,8000.0,MEDICAL,11.01,0.15,12.0,683,No,1
673ec4568fe596bfedd7b213,31.0,female,Bachelor,145920.0,7,RENT,10000.0,VENTURE,13.49,0.07,5.0,690,No,1
673ec4558fe596bfedd78bfb,26.0,female,Bachelor,84825.0,1,MORTGAGE,3200.0,MEDICAL,9.25,0.04,4.0,688,No,0
673ec4568fe596bfedd7b757,32.0,male,Bachelor,137771.0,6,RENT,6000.0,HOMEIMPROVEMENT,10.37,0.04,5.0,603,No,0
673ec4568fe596bfedd79aa4,26.0,female,Bachelor,133154.0,4,MORTGAGE,15600.0,VENTURE,6.17,0.12,4.0,681,Yes,0
673ec4568fe596bfedd7d863,36.0,male,Bachelor,65794.0,12,MORTGAGE,5000.0,MEDICAL,11.01,0.08,16.0,553,Yes,0
673ec4558fe596bfedd793ef,26.0,female,High School,102958.0,5,MORTGAGE,8000.0,MEDICAL,11.14,0.08,3.0,593,Yes,0
673ec4568fe596bfedd803ca,28.0,female,Bachelor,66041.0,7,MORTGAGE,2000.0,HOMEIMPROVEMENT,8.5,0.03,6.0,662,Yes,0
673ec4568fe596bfedd7bb1e,28.0,female,High School,38244.0,5,RENT,8000.0,DEBTCONSOLIDATION,7.29,0.21,10.0,610,No,0
673ec4568fe596bfedd7d829,37.0,male,Associate,27006.0,9,RENT,6500.0,MEDICAL,8.49,0.24,12.0,556,No,0
673ec4568fe596bfedd7aae5,33.0,male,Master,32385.0,12,MORTGAGE,15000.0,DEBTCONSOLIDATION,9.76,0.46,6.0,684,No,1
673ec4568fe596bfedd7e9c0,25.0,male,Master,39624.0,0,RENT,7500.0,MEDICAL,13.1,0.19,5.0,674,No,0
673ec4568fe596bfedd7ab66,27.0,female,Associate,35186.0,7,MORTGAGE,2400.0,PERSONAL,6.39,0.07,8.0,695,Yes,0
673ec4558fe596bfedd783a4,23.0,female,Bachelor,35960.0,4,RENT,8000.0,EDUCATION,12.73,0.22,3.0,521,No,1
673ec4568fe596bfedd7a8d0,28.0,female,Associate,70347.0,5,RENT,24000.0,EDUCATION,10.75,0.34,10.0,540,No,1
673ec4558fe596bfedd794e8,25.0,male,Bachelor,93329.0,5,MORTGAGE,15000.0,DEBTCONSOLIDATION,14.96,0.16,2.0,608,No,1
673ec4568fe596bfedd7dfb6,38.0,female,High School,15187.0,15,OWN,4800.0,EDUCATION,7.29,0.32,12.0,540,No,1
673ec4568fe596bfedd7e620,24.0,male,Associate,102444.0,1,MORTGAGE,25000.0,MEDICAL,11.26,0.24,4.0,684,No,0
673ec4568fe596bfedd7b802,30.0,male,Bachelor,63456.0,9,MORTGAGE,5750.0,EDUCATION,13.79,0.09,10.0,705,No,0
673ec4558fe596bfedd78748,26.0,male,High School,62736.0,2,RENT,8400.0,DEBTCONSOLIDATION,11.99,0.13,3.0,548,Yes,0
673ec4558fe596bfedd78f9c,22.0,female,Associate,91732.0,0,MORTGAGE,6700.0,VENTURE,11.83,0.07,2.0,602,Yes,0
673ec4558fe596bfedd76c46,26.0,female,Associate,41963.0,0,MORTGAGE,5000.0,PERSONAL,5.79,0.12,4.0,559,Yes,0
673ec4568fe596bfedd7dd20,44.0,male,High School,139036.0,20,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.01,0.09,14.0,699,Yes,0
673ec4558fe596bfedd76cc1,25.0,female,High School,43068.0,5,MORTGAGE,7000.0,DEBTCONSOLIDATION,11.01,0.16,2.0,628,No,0
673ec4568fe596bfedd7a7be,27.0,female,Bachelor,57029.0,2,RENT,25000.0,VENTURE,15.7,0.44,10.0,645,No,1
673ec4568fe596bfedd7f3e7,28.0,female,Bachelor,49005.0,6,RENT,5600.0,MEDICAL,13.38,0.11,8.0,532,Yes,0
673ec4558fe596bfedd78da5,24.0,male,Master,88358.0,1,MORTGAGE,11200.0,PERSONAL,13.79,0.13,2.0,702,Yes,0
673ec4568fe596bfedd7f3bd,28.0,female,Master,125954.0,3,MORTGAGE,35000.0,VENTURE,10.44,0.28,10.0,597,No,0
673ec4568fe596bfedd80eab,34.0,male,Bachelor,166558.0,14,MORTGAGE,20951.0,HOMEIMPROVEMENT,18.65,0.13,10.0,659,No,1
673ec4568fe596bfedd8023a,24.0,male,High School,100533.0,3,MORTGAGE,5000.0,PERSONAL,16.35,0.05,3.0,530,Yes,0
673ec4568fe596bfedd7c12e,28.0,male,Master,88660.0,8,MORTGAGE,15600.0,DEBTCONSOLIDATION,6.03,0.18,9.0,620,Yes,0
673ec4558fe596bfedd76681,23.0,male,Associate,58445.0,1,RENT,16000.0,EDUCATION,10.0,0.27,4.0,569,No,1
673ec4558fe596bfedd76edc,21.0,female,High School,64408.0,3,RENT,11000.0,EDUCATION,10.37,0.17,4.0,617,Yes,0
673ec4568fe596bfedd7da9f,38.0,male,Associate,61057.0,19,RENT,10000.0,PERSONAL,11.01,0.16,13.0,584,No,0
673ec4568fe596bfedd80992,22.0,female,High School,35934.0,0,RENT,4200.0,MEDICAL,12.02,0.12,3.0,626,No,1
673ec4568fe596bfedd7bbdb,27.0,female,Bachelor,73117.0,4,OWN,10000.0,VENTURE,10.38,0.14,6.0,696,Yes,0
673ec4558fe596bfedd77fc6,24.0,female,High School,59120.0,2,MORTGAGE,9800.0,DEBTCONSOLIDATION,15.7,0.17,2.0,545,No,1
